job_title,gender,age,perf_eval,edu,dept,seniority,base_pay,bonus,age_bin,total_pay,base_pay_log,bonus_log,total_pay_log,mod_1_fitted,mod_2_fitted,mod_3_fitted
Graphic Designer,Female,52,5,College,Administration,1,66529,7067,"(41.5,53.2]",73596,11.105393221809802,8.863191340690854,11.206345955413983,96468.684640002175,106085.06526687712,105542.29394199306
Data Scientist,Female,48,5,Masters,Management,1,100115,7679,"(41.5,53.2]",107794,11.51407480422675,8.946244609330543,11.587977277280947,96468.684640002175,102286.76163828636,101941.23307492312
Warehouse Associate,Female,57,5,PhD,Administration,2,86423,8058,"(53.2,65]",94481,11.367009123069932,8.994420665751292,11.456154035065866,96468.684640002175,110832.94480261556,110043.6200258305
Sales Associate,Male,30,4,Masters,Sales,5,115165,8841,"(29.8,41.5]",124006,11.654121161637006,9.087155271405804,11.728085230513331,104926.9308158311,94493.41145250735,94060.72947945184
Data Scientist,Female,53,5,Masters,Engineering,5,133495,8552,"(41.5,53.2]",142047,11.801819302937533,9.053920452704881,11.863913267735136,96468.684640002175,107034.64117402481,106442.55915876056
Marketing Associate,Male,47,5,Masters,Operations,3,86516,8049,"(41.5,53.2]",94565,11.368084646913193,8.993303139093733,11.457042707722556,104926.9308158311,110636.20187401805,110795.9302110011
IT,Male,18,4,Masters,Administration,4,69855,8347,"[18,29.8]",78202,11.154176944084588,9.029657471850737,11.267050501653927,104926.9308158311,83098.50056673509,82247.64661012295
Sales Associate,Female,35,4,PhD,Sales,1,84844,7205,"(29.8,41.5]",92049,11.348569555139107,8.882530508433623,11.43007632294116,96468.684640002175,89942.27484536642,90237.78525694579
Graphic Designer,Female,51,5,College,Operations,3,108241,8602,"(41.5,53.2]",116843,11.592115501530744,9.059750013343681,11.66858643231036,96468.684640002175,105135.48935972943,104642.02872522558
Warehouse Associate,Female,51,5,High School,Sales,3,106478,8744,"(41.5,53.2]",115222,11.57569367002257,9.076123029856374,11.654615981233277,96468.684640002175,105135.48935972943,104642.02872522558
Financial Analyst,Male,38,4,College,Management,5,114421,7444,"(29.8,41.5]",121865,11.647639907515146,8.915163617762142,11.710669153651706,104926.9308158311,102090.01870968885,101936.11805900442
Software Engineer,Male,24,4,Masters,Management,1,79208,8602,"[18,29.8]",87810,11.279832582802351,9.059750013343681,11.38293066835404,104926.9308158311,88795.95600962122,88154.18804478738
Software Engineer,Male,49,5,Masters,Administration,5,142105,9653,"(41.5,53.2]",151758,11.864321499954551,9.175024026848615,11.93004242581884,104926.9308158311,112535.35368831342,112764.77735588924
Sales Associate,Male,22,5,High School,Administration,1,57783,9306,"[18,29.8]",67089,10.964449893752333,9.138414632404594,11.113775375094827,104926.9308158311,86896.80419532585,86185.34089989925
Marketing Associate,Female,33,5,High School,Operations,2,46903,8130,"(29.8,41.5]",55033,10.755836918273502,9.003316202541857,10.915688284286576,96468.684640002175,88043.12303107104,88437.25482341083
Financial Analyst,Male,36,5,Masters,Operations,1,71858,7475,"(29.8,41.5]",79333,11.182447228384843,8.919319398258887,11.281409462296002,104926.9308158311,100190.86689539347,99967.27091411628
Marketing Associate,Female,27,5,High School,Management,1,44325,8867,"[18,29.8]",53192,10.699304130942409,9.090091799380007,10.88166328808229,96468.684640002175,82345.66758818491,83035.6635228059
Driver,Male,39,5,High School,Engineering,4,100183,8832,"(29.8,41.5]",109015,11.514753792560258,9.086136768516877,11.599240766422149,104926.9308158311,103039.59461683655,102920.5416314485
Graphic Designer,Male,19,4,Masters,Sales,1,61000,8872,"[18,29.8]",69872,11.018629143155449,9.090655529030203,11.154420275725343,104926.9308158311,84048.07647388277,83232.07018256703
Software Engineer,Male,59,5,Masters,Engineering,1,109623,6897,"(53.2,65]",116520,11.604802485494377,8.83884181343129,11.66581821107337,104926.9308158311,122031.1127597903,122609.01308032998
Marketing Associate,Female,20,3,PhD,Sales,5,60070,8273,"[18,29.8]",68343,11.003265827844206,9.020752479190183,11.132294422862065,96468.684640002175,75698.63623815108,76733.8070054335
IT,Female,29,4,Masters,Management,3,72542,8109,"[18,29.8]",80651,11.191920983452134,9.000729834944558,11.29788648273253,96468.684640002175,84244.8194024803,84836.19395634087
Driver,Male,54,5,PhD,Administration,4,110049,8928,"(53.2,65]",118977,11.608681000134586,9.096947684621092,11.686685476102275,104926.9308158311,117283.23322405186,117686.89521810962
IT,Female,30,4,Masters,Engineering,2,80981,8201,"(29.8,41.5]",89182,11.301969838237989,9.012011377036412,11.398434504483035,96468.684640002175,85194.39530962797,85736.45917310836
IT,Female,42,5,College,Operations,2,83499,8950,"(41.5,53.2]",92449,11.33258993471933,9.099408811268901,11.434412420099118,96468.684640002175,96589.30619540023,96539.6417743182
Driver,Female,42,4,Masters,Management,4,106788,8974,"(41.5,53.2]",115762,11.578600839644862,9.102086786535928,11.659291638281204,96468.684640002175,96589.30619540023,96539.6417743182
Warehouse Associate,Female,50,4,Masters,Engineering,5,108922,8477,"(41.5,53.2]",117399,11.598387308719738,9.045111892608405,11.673333668452292,96468.684640002175,104185.91345258174,103741.7635084581
IT,Female,43,5,PhD,Administration,5,127062,9619,"(41.5,53.2]",136681,11.752430435291636,9.171495588152615,11.825405022561844,96468.684640002175,97538.88210254791,97439.90699108569
Software Engineer,Male,64,5,College,Sales,4,120593,7573,"(53.2,65]",128166,11.70017651847291,8.932344569113823,11.76108157768573,104926.9308158311,126778.99229552875,127531.13094255036
Manager,Male,23,4,PhD,Administration,1,90685,8816,"[18,29.8]",99501,11.415147242051523,9.084323531392696,11.507922973347437,104926.9308158311,87846.38010247353,87169.76447234332
Marketing Associate,Female,33,5,High School,Engineering,1,49830,8543,"(29.8,41.5]",58373,10.81637249127545,9.052867513151618,10.974608733142299,96468.684640002175,88043.12303107104,88437.25482341083
Software Engineer,Male,39,4,High School,Sales,4,106896,7918,"(29.8,41.5]",114814,11.579611678165259,8.976893927666076,11.65106870665167,104926.9308158311,103039.59461683655,102920.5416314485
Sales Associate,Male,58,5,PhD,Sales,2,129425,7524,"(53.2,65]",136949,11.770856841770103,8.925853190420922,11.827363872729553,104926.9308158311,121081.53685264262,121624.58950788592
Marketing Associate,Female,24,3,Masters,Operations,5,82338,7414,"[18,29.8]",89752,11.318588005497688,8.911125383710678,11.4048055902248,96468.684640002175,79496.93986674184,80334.86787250344
Marketing Associate,Female,37,4,PhD,Administration,3,86036,7567,"(29.8,41.5]",93603,11.362521092296324,8.931551966694522,11.446817713234104,96468.684640002175,91841.4266596618,92038.31569048077
Graphic Designer,Male,53,5,High School,Operations,2,93073,8188,"(41.5,53.2]",101261,11.441139410462773,9.01042494678118,11.525456621042983,104926.9308158311,116333.65731690418,116702.47164566554
Software Engineer,Male,33,5,PhD,Administration,2,87352,8435,"(29.8,41.5]",95787,11.377701211693902,9.040144994980068,11.469882255377264,104926.9308158311,97342.13917395042,97014.00019678407
Software Engineer,Male,56,5,PhD,Administration,5,139760,9229,"(53.2,65]",148989,11.847681944807938,9.130105979265577,11.911627756699003,104926.9308158311,119182.38503834725,119655.74236299776
Financial Analyst,Female,52,5,High School,Engineering,2,100070,7169,"(41.5,53.2]",107239,11.513625220084501,8.877521453852872,11.582815267427643,96468.684640002175,106085.06526687712,105542.29394199306
Warehouse Associate,Male,40,5,Masters,Sales,4,102815,9090,"(29.8,41.5]",111905,11.540686535755619,9.114930187171524,11.625405576054229,104926.9308158311,103989.17052398423,103904.96520389259
Software Engineer,Male,43,4,PhD,Management,5,101262,7794,"(41.5,53.2]",109056,11.525466496464539,8.961109485898655,11.599616790748932,104926.9308158311,106837.89824542729,106858.2359212248
Data Scientist,Male,19,5,High School,Operations,2,58054,9585,"[18,29.8]",67639,10.969128890867538,9.167954655479745,11.12194001875184,104926.9308158311,84048.07647388277,83232.07018256703
Sales Associate,Female,53,4,Masters,Operations,5,129609,7392,"(41.5,53.2]",137001,11.772277504933601,8.90815361332152,11.827743504053695,96468.684640002175,107034.64117402481,106442.55915876056
Sales Associate,Male,44,5,Masters,Administration,2,100091,9185,"(41.5,53.2]",109276,11.513835051171247,9.125326997649227,11.601632070913618,104926.9308158311,107787.47415257499,107842.65949366888
Manager,Male,23,4,Masters,Sales,3,103479,7850,"[18,29.8]",111329,11.547123972550141,8.968268810776454,11.620245060377552,104926.9308158311,87846.38010247353,87169.76447234332
Driver,Female,51,5,College,Operations,1,72827,7285,"(41.5,53.2]",80112,11.195842044546996,8.893572718629306,11.291180934569725,96468.684640002175,105135.48935972943,104642.02872522558
IT,Male,20,4,PhD,Engineering,2,74073,8509,"[18,29.8]",82582,11.212806372414764,9.048879705849558,11.321547018086019,104926.9308158311,84997.65238103046,84216.49375501109
Financial Analyst,Male,47,5,College,Administration,2,64852,8023,"(41.5,53.2]",72875,11.07986302966996,8.990067695753655,11.196500923652794,104926.9308158311,110636.20187401805,110795.9302110011
Graphic Designer,Male,49,5,College,Management,4,106887,8347,"(41.5,53.2]",115234,11.57952748063781,9.029657471850737,11.654720122587902,104926.9308158311,112535.35368831342,112764.77735588924
Software Engineer,Male,26,4,College,Administration,2,77309,7957,"[18,29.8]",85266,11.255565657293598,8.981807323377534,11.353531060819916,104926.9308158311,90695.1078239166,90123.03518967555
Graphic Designer,Female,44,4,High School,Administration,4,100416,7513,"(41.5,53.2]",107929,11.517076836092704,8.92439013236916,11.589228882511946,96468.684640002175,98488.4580096956,98340.17220785317
Software Engineer,Male,18,3,Masters,Engineering,2,88482,7385,"[18,29.8]",95867,11.390554420478995,8.90720619496548,11.470717093206334,104926.9308158311,83098.50056673509,82247.64661012295
Data Scientist,Female,32,4,College,Management,4,78623,9012,"(29.8,41.5]",87635,11.272419556477303,9.106312301552135,11.380935740507276,96468.684640002175,87093.54712392334,87536.98960664333
Sales Associate,Male,18,4,High School,Management,4,80135,9007,"[18,29.8]",89142,11.291467991427675,9.105757331783742,11.397985882865408,104926.9308158311,83098.50056673509,82247.64661012295
Warehouse Associate,Female,63,5,High School,Sales,2,106158,7654,"(53.2,65]",113812,11.572683829341058,8.942983665985647,11.642303243269758,96468.684640002175,116530.40024550169,115445.21132643541
Graphic Designer,Female,37,4,College,Engineering,4,89411,9522,"(29.8,41.5]",98933,11.40099899609809,9.161360189754465,11.50219813232934,96468.684640002175,91841.4266596618,92038.31569048077
Graphic Designer,Male,22,4,Masters,Sales,2,57398,7827,"[18,29.8]",65225,10.957764738495044,8.965334573804839,11.085598110004929,104926.9308158311,86896.80419532585,86185.34089989925
Marketing Associate,Female,64,5,PhD,Sales,2,95687,7279,"(53.2,65]",102966,11.468837727043475,8.892748769118258,11.542154115630359,96468.684640002175,117479.97615264938,116345.47654320291
Graphic Designer,Female,39,4,PhD,Operations,5,120294,8090,"(29.8,41.5]",128384,11.697694025407236,8.998384010052538,11.762781051881552,96468.684640002175,93740.57847395717,93838.84612401575
Manager,Male,20,4,College,Sales,2,107140,8199,"[18,29.8]",115339,11.58189166943495,9.011767474596178,11.655630897112745,104926.9308158311,84997.65238103046,84216.49375501109
Financial Analyst,Female,39,5,College,Operations,1,76773,7278,"(29.8,41.5]",84051,11.24860829482318,8.892611378172106,11.339179036445937,96468.684640002175,93740.57847395717,93838.84612401575
Data Scientist,Female,37,4,Masters,Engineering,2,98010,8210,"(29.8,41.5]",106220,11.492824793263226,9.013108202446475,11.57326769397639,96468.684640002175,91841.4266596618,92038.31569048077
Data Scientist,Female,39,4,PhD,Management,3,91099,8306,"(29.8,41.5]",99405,11.419702106239395,9.024733424190698,11.506957693190436,96468.684640002175,93740.57847395717,93838.84612401575
Financial Analyst,Male,29,4,High School,Management,4,89559,8338,"[18,29.8]",97897,11.402652904951381,9.028578658440741,11.49167118453529,104926.9308158311,93543.83554535966,93076.30590700776
Software Engineer,Male,58,5,High School,Management,3,120156,7200,"(53.2,65]",127356,11.696546177495803,8.881836305004146,11.754741593549824,104926.9308158311,121081.53685264262,121624.58950788592
Driver,Male,38,5,PhD,Engineering,4,102966,8978,"(29.8,41.5]",111944,11.542154115630359,9.102532419341877,11.62575402523555,104926.9308158311,102090.01870968885,101936.11805900442
Marketing Associate,Female,64,5,PhD,Sales,5,128970,7346,"(53.2,65]",136316,11.767335098158437,8.901911226379612,11.822730998909632,96468.684640002175,117479.97615264938,116345.47654320291
Warehouse Associate,Female,51,4,High School,Management,5,121376,7832,"(41.5,53.2]",129208,11.706648444488625,8.965973184210347,11.76917878791835,96468.684640002175,105135.48935972943,104642.02872522558
Financial Analyst,Male,53,5,Masters,Administration,3,112941,7404,"(41.5,53.2]",120345,11.634620837446528,8.909775673693389,11.698117896855866,104926.9308158311,116333.65731690418,116702.47164566554
Graphic Designer,Male,46,5,High School,Engineering,4,102736,9736,"(41.5,53.2]",112472,11.539917870033829,9.183585634667363,11.630459580759743,104926.9308158311,109686.62596687036,109811.50663855702
Driver,Female,28,4,High School,Management,1,64008,7185,"[18,29.8]",71193,11.066763354529959,8.879750798513125,11.173149777960127,96468.684640002175,83295.2434953326,83935.9287395734
IT,Male,52,5,Masters,Engineering,1,90024,7350,"(41.5,53.2]",97374,11.407831580429834,8.902455592206882,11.486314513543936,104926.9308158311,115384.08140975649,115718.04807322146
Financial Analyst,Female,48,4,Masters,Management,5,129406,7280,"(41.5,53.2]",136686,11.770710027825604,8.892886141190731,11.825441603422009,96468.684640002175,102286.76163828636,101941.23307492312
IT,Female,34,5,College,Operations,1,54245,8245,"(29.8,41.5]",62490,10.901266101256551,9.0173622349937,11.042761822923127,96468.684640002175,88992.69893821873,89337.52004017831
Marketing Associate,Female,27,4,High School,Administration,5,67530,9311,"[18,29.8]",76841,11.120327222568887,9.138951775888529,11.24949363085299,96468.684640002175,82345.66758818491,83035.6635228059
Graphic Designer,Male,18,4,High School,Sales,4,75506,9289,"[18,29.8]",84795,11.231967402278203,9.136586183387521,11.347991857777501,104926.9308158311,83098.50056673509,82247.64661012295
Graphic Designer,Female,31,4,College,Engineering,2,81826,8375,"(29.8,41.5]",90201,11.312350320498492,9.033006356693267,11.409795792463761,96468.684640002175,86143.97121677567,86636.72438987585
Software Engineer,Female,27,4,High School,Operations,1,65711,7789,"[18,29.8]",73500,11.093021618159923,8.960467760919949,11.205040685200927,96468.684640002175,82345.66758818491,83035.6635228059
Sales Associate,Male,29,3,Masters,Management,2,61164,6346,"[18,29.8]",67510,11.021314060128041,8.75557997214314,11.120031014035916,104926.9308158311,93543.83554535966,93076.30590700776
Driver,Female,41,5,Masters,Administration,1,73801,8317,"(29.8,41.5]",82118,11.209127560632263,9.026056891868688,11.315912516233272,96468.684640002175,95639.73028825255,95639.37655755071
Manager,Male,62,5,College,Administration,5,157410,7840,"(53.2,65]",165250,11.966609145348867,8.966994113344454,12.015214757713933,104926.9308158311,124879.84048123338,125562.28379766221
Graphic Designer,Male,23,4,High School,Operations,1,50601,7351,"[18,29.8]",57952,10.831726617926124,8.902591637374087,10.96737036068314,104926.9308158311,87846.38010247353,87169.76447234332
Data Scientist,Male,29,4,High School,Engineering,3,65907,7668,"[18,29.8]",73575,11.09599993639729,8.944811104165534,11.206060573101674,104926.9308158311,93543.83554535966,93076.30590700776
Data Scientist,Male,38,5,High School,Sales,2,80937,8335,"(29.8,41.5]",89272,11.301426353250735,9.028218795184895,11.399443167865536,104926.9308158311,102090.01870968885,101936.11805900442
Driver,Male,34,4,College,Administration,5,90330,7022,"(29.8,41.5]",97352,11.41122491014389,8.856803356728378,11.486088555016636,104926.9308158311,98291.7150810981,97998.42376922813
